,Date,PX_LAST,PX_VOLUME
416,9/3/2020,2102.78,237380127
417,9/2/2020,2232.92,175659896
418,9/1/2020,2212.54,134327383
419,8/31/2020,2172.2,200800082
420,8/28/2020,2164.42,113299440
421,8/27/2020,2143.83,115180989
422,8/26/2020,2143.23,112269938
423,8/25/2020,2100.18,94790591
424,8/24/2020,2089.28,116875252
425,8/21/2020,2071.21,141394744
426,8/20/2020,2046.41,106649589
427,8/19/2020,2017.41,107165476
428,8/18/2020,2022.92,96122859
429,8/17/2020,2014.98,96333863
430,8/14/2020,2001.52,89866464
431,8/13/2020,2003.46,121506700
432,8/12/2020,2002.61,114304487
433,8/11/2020,1957.33,129818793
434,8/10/2020,1992.87,113667718
435,8/7/2020,1999.46,109579444
436,8/6/2020,2031.17,113180219
437,8/5/2020,2002.02,102472617
438,8/4/2020,1995.05,126079538
439,8/3/2020,1990.72,132893598
440,7/31/2020,1942.39,181782667
441,7/30/2020,1894.95,123215672
442,7/29/2020,1884.94,129838777
443,7/28/2020,1857.09,108505918
444,7/27/2020,1880.04,125960596
445,7/24/2020,1850.22,182752803
446,7/23/2020,1872.42,145893739
447,7/22/2020,1922.98,110897057
448,7/21/2020,1907.19,105898445
449,7/20/2020,1927.66,99716762
450,7/17/2020,1879.14,101848215
451,7/16/2020,1870.12,94749467
452,7/15/2020,1893.25,114631373
453,7/14/2020,1883.27,133142779
454,7/13/2020,1860.99,141427007
455,7/10/2020,1901.29,93190711
456,7/9/2020,1901.82,116721205
457,7/8/2020,1894.65,101459741
458,7/7/2020,1864.78,102231887
459,7/6/2020,1884.7,114443186
460,7/2/2020,1851.33,101846965
461,7/1/2020,1842.03,98566400
462,6/30/2020,1840.1,151591387
463,6/29/2020,1805.46,106643142
464,6/26/2020,1785.68,265701269
465,6/25/2020,1822.34,113145908
466,6/24/2020,1798.92,137273422
467,6/23/2020,1841.13,128747404
468,6/22/2020,1828.33,124133942
469,6/19/2020,1793.72,355954721
470,6/18/2020,1807.55,113965587
471,6/17/2020,1798.83,118110725
472,6/16/2020,1798.25,148532260
473,6/15/2020,1760.27,134643830
474,6/12/2020,1745.11,153042667
475,6/11/2020,1721.96,177834778
476,6/10/2020,1828.24,128659330
477,6/9/2020,1797.81,125061825
478,6/8/2020,1789.21,117965848
479,6/5/2020,1781.2,151030022
480,6/4/2020,1734.58,113574680
481,6/3/2020,1749.28,114981127
482,6/2/2020,1734.98,118716816
483,6/1/2020,1718.87,93446782
484,5/29/2020,1718.49,246623342
485,5/28/2020,1698.42,125399024
486,5/27/2020,1701.7,135161370
487,5/26/2020,1692.53,127848534
488,5/22/2020,1694.51,80132853
489,5/21/2020,1687.43,95805233
490,5/20/2020,1711.36,106217768
491,5/19/2020,1675.91,97897627
492,5/18/2020,1682.71,125150072
493,5/15/2020,1640.66,179179157
494,5/14/2020,1633.76,128091002
495,5/13/2020,1613.48,138647716
496,5/12/2020,1641.18,112115757
497,5/11/2020,1676.99,99666152
498,5/8/2020,1665.4,101969510
499,5/7/2020,1642.45,107373192
500,5/6/2020,1617.93,98257701
501,5/5/2020,1606.48,101443599
502,5/4/2020,1583.92,102438032
503,5/1/2020,1561.7,128610945
504,4/30/2020,1608.6,162837507
505,4/29/2020,1615.98,158275437
506,4/28/2020,1550.58,114099847
507,4/27/2020,1572.7,103049407
508,4/24/2020,1558.5,120285365
509,4/23/2020,1526.34,121343532
510,4/22/2020,1536.93,123700014
511,4/21/2020,1479.68,160023139
512,4/20/2020,1542.96,121749736
513,4/17/2020,1571,167663654
514,4/16/2020,1549.67,142760679
515,4/15/2020,1530.65,118681975
516,4/14/2020,1564.86,142285750
517,4/13/2020,1502.24,118322598
518,4/9/2020,1499.2,154029325
519,4/8/2020,1498.96,142254192
520,4/7/2020,1458.93,169403532
521,4/6/2020,1474.59,196068907
522,4/3/2020,1355.6,129948210
523,4/2/2020,1378.36,147088422
