,Date,PX_LAST,PX_VOLUME
594,12/19/2019,448.55,44720556
595,12/18/2019,448.83,47126900
596,12/17/2019,447.47,45392688
597,12/16/2019,447.64,53910868
598,12/13/2019,441.35,35210704
599,12/12/2019,445.4,43050338
600,12/11/2019,436.81,36540908
601,12/10/2019,437.49,38726151
602,12/9/2019,436.83,40625109
603,12/6/2019,437.91,40467052
604,12/5/2019,429.34,36501330
605,12/4/2019,431.48,45074669
606,12/3/2019,424.81,43360649
607,12/2/2019,431.49,41247380
608,11/29/2019,431.37,25148992
609,11/27/2019,435.78,31795351
610,11/26/2019,434.42,92987327
611,11/25/2019,438.86,41449854
612,11/22/2019,438.15,31891736
613,11/21/2019,439.68,38461216
614,11/20/2019,432.61,44837904
615,11/19/2019,428.17,38779345
616,11/18/2019,434.57,40578144
617,11/15/2019,440.43,46461199
618,11/14/2019,437.5,34255551
619,11/13/2019,438.79,36405130
620,11/12/2019,441.05,40280229
621,11/11/2019,443.65,29144982
622,11/8/2019,446.13,37554141
623,11/7/2019,449.78,46027820
624,11/6/2019,442.79,44404175
625,11/5/2019,453.17,50222047
626,11/4/2019,451.12,45487641
627,11/1/2019,437.36,40029568
628,10/31/2019,426.66,54437622
629,10/30/2019,428.68,38679967
630,10/29/2019,437.97,40864101
631,10/28/2019,436.14,34764126
632,10/25/2019,438.87,36168840
633,10/24/2019,435.5,38515409
634,10/23/2019,437.36,41639442
635,10/22/2019,434.1,34501901
636,10/21/2019,428.49,42169899
637,10/18/2019,420.67,55540409
638,10/17/2019,422.97,37460475
639,10/16/2019,422.81,37940866
640,10/15/2019,429.22,33079112
641,10/14/2019,427.54,32655971
642,10/11/2019,428.04,41469907
643,10/10/2019,422.11,35641034
644,10/9/2019,416.77,35794913
645,10/8/2019,412.37,40016871
646,10/7/2019,419.86,41845020
647,10/4/2019,423.76,32766742
648,10/3/2019,421.16,34070179
649,10/2/2019,415.93,44786151
650,10/1/2019,427.07,38135748
651,9/30/2019,437.13,37084616
652,9/27/2019,440.45,47436861
653,9/26/2019,440.45,39904458
654,9/25/2019,446.4,37926336
655,9/24/2019,445.38,47358843
656,9/23/2019,452.76,38165878
657,9/20/2019,452.25,108162713
658,9/19/2019,451.89,37698745
659,9/18/2019,453.64,41622291
