,Date,PX_LAST,PX_VOLUME
201,7/22/2021,654.2,77013029146
202,7/21/2021,654.711,72220962657
203,7/20/2021,648.449,70081665233
204,7/19/2021,644.199,68466796457
205,7/16/2021,643.176,83504608727
206,7/15/2021,655.034,80558248630
207,7/14/2021,657.439,94039763099
208,7/13/2021,661.393,52050166456
209,7/12/2021,667.552,65329472599
210,7/9/2021,670.617,1.03538E+11
211,7/8/2021,671.683,82143051993
212,7/7/2021,673.347,85729278567
213,7/6/2021,672.498,54316579761
214,7/5/2021,666.518,81097033493
215,7/2/2021,662.949,60493483673
216,7/1/2021,656.2,68501036195
217,6/30/2021,657.957,89626941569
218,6/29/2021,663.126,1.13369E+11
219,6/28/2021,663.862,90265927390
220,6/25/2021,667.137,1.0375E+11
221,6/24/2021,671.118,89732804483
222,6/23/2021,673.495,35234434012
223,6/22/2021,672.89,81316940774
224,6/21/2021,671.276,83489847552
225,6/18/2021,668.294,1.07343E+11
226,6/17/2021,670.425,1.06099E+11
227,6/16/2021,671.89,64818917781
228,6/15/2021,672.344,1.13304E+11
229,6/14/2021,673.24,92273258902
230,6/11/2021,675.574,93655159184
231,6/10/2021,676.694,1.34113E+11
232,6/9/2021,661.791,92050655378
233,6/8/2021,658.573,2.36643E+11
234,6/7/2021,657.218,2.04601E+11
235,6/4/2021,654.056,81780339058
236,6/3/2021,644.855,81715060764
237,6/2/2021,646.361,1.12732E+11
238,6/1/2021,645.981,1.78898E+11
239,5/31/2021,645.081,3.72134E+11
240,5/28/2021,647.822,2.48691E+11
241,5/27/2021,637.234,1.4083E+11
242,5/26/2021,635.277,89094146407
243,5/25/2021,628.104,1.09912E+11
244,5/24/2021,638.982,1.18269E+11
245,5/21/2021,645.692,1.25032E+11
246,5/20/2021,653.893,1.02526E+11
247,5/19/2021,654.91,94126227714
248,5/18/2021,651.132,74105093426
249,5/17/2021,647.312,88915787931
250,5/14/2021,648.216,1.57965E+11
251,5/13/2021,650.099,11522837183
252,5/12/2021,654.29,1.05521E+11
253,5/11/2021,662.466,98124654259
254,5/10/2021,662.625,1.01903E+11
255,5/7/2021,661.123,89853854230
256,5/6/2021,660.454,1.42001E+11
257,5/5/2021,656.745,2.20861E+11
258,5/4/2021,651.088,89722490837
259,5/3/2021,648.767,95883779402
260,4/30/2021,653.973,1.68865E+11
261,4/29/2021,654.403,88388292849
262,4/28/2021,654.466,82512043273
263,4/27/2021,650.748,67129109385
264,4/26/2021,648.467,1.11379E+11
265,4/23/2021,642.266,85881450978
266,4/22/2021,641.468,61062693841
267,4/21/2021,645.355,60909732285
268,4/20/2021,651.649,83353815397
269,4/19/2021,649.366,88551796715
270,4/16/2021,653.271,1.1652E+11
271,4/15/2021,649.302,76182995798
272,4/14/2021,647.568,1.21758E+11
273,4/13/2021,638.395,2.17054E+11
274,4/12/2021,639.876,69914552452
275,4/9/2021,635.111,58381026167
276,4/8/2021,633.827,44819151840
277,4/7/2021,624.581,46734758801
278,4/6/2021,629.359,49500699797
279,4/5/2021,641.56,59288401429
280,4/2/2021,647.539,62989949613
281,4/1/2021,647.8,66336329650
282,3/31/2021,652.881,58530625095
283,3/30/2021,650.677,57756581636
284,3/29/2021,653.499,52314334314
285,3/26/2021,649.222,61351511735
286,3/25/2021,653.066,53482821947
287,3/24/2021,657.594,64746574036
288,3/23/2021,641.707,63614115234
289,3/22/2021,638.23,90817457302
290,3/19/2021,633.45,48612834829
291,3/18/2021,648.538,70705670349
292,3/17/2021,651.722,76511220512
293,3/16/2021,667.004,68953783683
294,3/15/2021,658.102,66826209583
295,3/12/2021,659.432,50850932156
296,3/11/2021,648.185,82290492244
297,3/10/2021,669.726,84327797210
298,3/9/2021,666.306,64817576952
299,3/8/2021,676.664,48180905205
300,3/5/2021,676.389,65606151586
301,3/4/2021,692.026,64805065661
302,3/3/2021,689.641,71986235814
303,3/2/2021,699.226,40094946590
304,3/1/2021,697.874,28458860775
305,2/26/2021,691.421,23237666017
306,2/25/2021,690.94,19780580036
307,2/24/2021,688.534,47968611900
308,2/23/2021,681.853,56868097303
309,2/22/2021,677.322,51725658771
310,2/19/2021,675.17,67123296093
311,2/18/2021,671.424,56497303711
312,2/17/2021,673.842,62678795500
313,2/16/2021,668.298,65136213298
314,2/15/2021,658.572,57267026848
315,2/12/2021,643.265,64537690841
316,2/11/2021,652.908,73202485606
317,2/10/2021,662.976,61524571581
318,2/9/2021,671.357,58103371545
319,2/8/2021,681.717,67532798532
320,2/5/2021,673.329,76179821574
321,2/4/2021,679.715,81256444960
322,2/3/2021,677.244,64800689682
323,2/2/2021,667.733,80905257361
324,2/1/2021,656.477,1.31134E+11
325,1/29/2021,662.629,72532416813
326,1/28/2021,659.388,88210574475
327,1/27/2021,654.308,96804551573
328,1/26/2021,652.386,1.08869E+11
329,1/25/2021,654.287,92751723533
330,1/22/2021,639.18,46771101625
331,1/21/2021,635.789,69609457866
332,1/20/2021,638.034,80801747761
333,1/19/2021,630.517,71092423382
334,1/18/2021,624.13,33013301988
335,1/15/2021,623.051,52418483864
336,1/14/2021,612.288,49713731098
337,1/13/2021,604.619,51198907628
338,1/12/2021,605.19,44101352482
339,1/11/2021,607.372,66813519875
340,1/8/2021,602.799,64555171085
341,1/7/2021,606.799,94479406172
342,1/6/2021,612.274,65789928032
343,1/5/2021,614.466,82375505843
344,1/4/2021,609.862,94010098242
345,1/1/2021,603.295,70685445657
346,12/31/2020,603.404,95604273061
347,12/30/2020,606.866,71548548851
348,12/29/2020,605.579,79705752872
349,12/28/2020,605.975,65544194124
350,12/25/2020,605.182,59149301197
351,12/24/2020,604.768,59796319547
352,12/23/2020,603.618,75180766285
353,12/22/2020,598.029,85788636638
354,12/21/2020,592.828,76130703948
355,12/18/2020,590.538,74678275354
356,12/17/2020,581.39,1.15323E+11
357,12/16/2020,593.761,1.47131E+11
358,12/15/2020,587.756,92694062370
359,12/14/2020,591.445,70980073086
360,12/11/2020,588.803,76416397069
361,12/10/2020,583.348,68097166126
362,12/9/2020,579.089,63651212258
363,12/8/2020,582.507,81251988824
364,12/7/2020,579.551,1.04504E+11
365,12/4/2020,580.324,1.21522E+11
366,12/3/2020,573.234,1.40544E+11
367,12/2/2020,570.216,1.42785E+11
368,12/1/2020,568.643,1.05364E+11
369,11/30/2020,569.149,84020119397
370,11/27/2020,575.138,1.09422E+11
371,11/26/2020,567.409,57968266415
372,11/25/2020,562.518,73458214656
373,11/24/2020,547.541,27239662305
374,11/23/2020,540.597,65009683654
375,11/20/2020,537.624,54359024481
376,11/19/2020,532.171,62004941926
377,11/18/2020,540.195,65013416173
378,11/17/2020,540.485,61621871042
379,11/16/2020,546.846,48575004569
380,11/13/2020,545.231,47816625802
381,11/12/2020,548.027,64159292771
382,11/11/2020,548.039,93594835751
383,11/10/2020,548.694,1.17621E+11
384,11/9/2020,546.78,1.32307E+11
385,11/6/2020,543.564,51860512789
386,11/5/2020,542.007,47644544803
387,11/4/2020,540.294,52308708633
388,11/3/2020,547.534,42813794051
389,11/2/2020,547.907,34358578353
390,10/30/2020,548.27,46446010509
391,10/29/2020,541.201,38130436672
392,10/28/2020,538.739,29534863958
393,10/27/2020,534.116,34142829166
394,10/26/2020,531.494,24740049232
395,10/23/2020,526.147,24269693319
396,10/22/2020,521.48,25548764072
397,10/21/2020,522.798,20495798983
398,10/20/2020,521.428,42946386376
399,10/19/2020,515.045,55770318947
400,10/16/2020,515.535,40639218887
401,10/15/2020,510.22,44386280511
402,10/14/2020,509.536,65463264587
403,10/13/2020,519.141,51496693606
404,10/12/2020,521.62,78525984682
405,10/9/2020,525.075,54928390787
406,10/8/2020,533.825,56717558752
407,10/7/2020,532.975,50777023795
408,10/6/2020,537.731,46552388540
409,10/5/2020,535.544,49779947305
410,10/2/2020,531.523,49189389279
411,10/1/2020,525.503,40351411797
412,9/30/2020,522.381,57993154371
413,9/29/2020,522.54,50289702321
414,9/28/2020,523.366,57723861820
415,9/25/2020,529.052,51796756507
416,9/24/2020,533.545,68345500444
