Date,RU10GRTR,RU10GRTR_VOL,S5ENRS,S5ENRS_VOL,S5FINL,S5FINL_VOL,S5INFT,S5INFT_VOL,S5TELS,S5TELS_VOL
1/16/2018,548.326,26830554212,564.96,54215848,483.9,97001881,1158.12,154338765,159.79,13696360
1/12/2018,543.959,27481181111,572.02,48239030,485.49,76156450,1162.94,130705843,160.48,15155550
1/11/2018,538.932,33025741247,566.56,51470377,480.97,60644646,1155.94,93944097,159.97,14226854
1/10/2018,539.165,35813331297,555.32,41087617,478.72,72906630,1150.45,110998162,159.67,20584420
1/9/2018,542.569,43067178192,555.87,39072157,474.69,70613576,1154.03,117050467,161.12,15087443
1/8/2018,543.347,10500375717,557.64,41856228,471.33,60539393,1157.02,120945333,164.12,12998816
1/5/2018,540.695,20386664096,554.41,42391031,471.92,66350829,1152.81,123244510,163.93,13175223
1/4/2018,536.88,30021138403,554.51,42752249,470.51,70406901,1139.41,137358112,163.79,15369990
1/3/2018,533.125,28306545128,551.22,45308989,466.14,62834815,1133.99,147709417,162.83,14481318
1/2/2018,530.304,8495535560,542.93,44057684,463.66,64027926,1121.81,110788939,166.45,14438301
12/29/2017,521.456,18883798658,533.41,38435404,463.94,65121368,1106.18,98984892,166.07,14842092
12/28/2017,519.259,27330398925,535.52,30645923,467.19,37707419,1112.99,54912437,167.59,7268089
12/27/2017,515.118,50157824266,535.03,31223591,465.3,45311672,1111.83,69943793,166.73,9329626
12/26/2017,511.88,12104916652,536.75,27099559,465,40318970,1110.03,72691579,167.11,6411981
12/22/2017,512.888,37903257798,532.36,34562049,466.56,58185664,1117.81,87416969,166.77,10404797
12/21/2017,509.815,56055078552,531.21,50578065,467.57,68500111,1118.65,107442771,166.46,15829707
12/20/2017,509.016,66576771016,520.38,47464541,463.64,74029582,1121.89,111733041,165.29,13242442
12/19/2017,508.711,31328873377,513.32,45126426,464.78,80697566,1122.93,127264197,164.38,18339503
12/18/2017,507.823,20592213776,512.76,51304531,466.66,79669759,1128.9,143462880,165.99,19268320
12/15/2017,502.475,29436287447,509.24,129801440,462.84,261876498,1120.43,350295327,164.42,45071925
12/14/2017,503.67,44207075124,509.38,41033109,458.07,74495975,1106.74,103743640,162.68,19351824
12/13/2017,502.579,28818589687,511.04,41125045,461.17,83028969,1107.59,116981719,164.22,19157691
12/12/2017,499.681,18374616733,511.74,41067129,467.09,80892901,1107.11,107521091,164.42,20426014
12/11/2017,503.084,23115457469,513.4,40813577,462.36,66873928,1110.03,106385238,159.94,21261378
12/8/2017,498.953,15159966844,509.77,44774310,463.46,69118806,1101.07,107646684,158.08,12772221
12/7/2017,494.354,18936247023,505.47,40581891,460.76,75291623,1096.41,114912028,155.71,17116010
12/6/2017,494.641,20721161866,503.88,44813379,459.45,75046579,1089.34,117298109,155.86,14592579
12/5/2017,502.03,15400393217,510.46,43103408,461.01,92178124,1081.2,146139267,157.35,15244426
12/4/2017,503.938,19122679210,513.18,46466913,463.71,110678466,1078.97,176017029,160.2,18111209
12/1/2017,501.208,34956520282,513.33,55110048,456.61,110359906,1100.23,155154541,157.69,16557627
11/30/2017,503.386,37392907646,509.28,80534635,455.61,162531399,1106.53,222323952,157.01,33799690
11/29/2017,512.619,15894210852,501.51,39044888,453.1,100739930,1096.05,177831031,155.78,19363020
11/28/2017,514.878,20024978936,498.87,35157145,445.21,94851124,1124.85,111507299,151.64,16147525
11/27/2017,513.899,16033914366,494.8,39693046,434.02,58189930,1122.81,112139584,148.35,13557501
11/24/2017,518.34,26853935370,499.94,17552084,434.19,22692189,1122.93,47382735,147.77,5554467
11/22/2017,519.418,25131905269,498.58,34736860,434.86,48551474,1116.88,97150350,148.2,13283422
11/21/2017,516.852,33823729496,496.41,38153235,436.59,67142926,1119.76,102186851,145.77,15369578
11/20/2017,510.153,33474811673,495.3,35448405,435.49,61089680,1106.54,91028140,146.56,13114598
11/17/2017,510.31,50350172494,496.33,41275816,433.36,66851263,1103.47,121935503,145.16,16768355
11/16/2017,505.321,1.2368E+11,494.2,38497020,433.94,66309965,1110.89,113059778,144.23,13161845
11/15/2017,498.927,39971828354,497.09,48126354,433.61,85838922,1096.33,97799179,141.75,13513272
11/14/2017,502.149,33594049256,503,48376566,432.79,74254948,1105.7,93044944,141.58,13588616
11/13/2017,504.366,17153193998,510.88,38655363,433.05,65485197,1107.52,91678571,143.64,11768306
11/10/2017,506.682,20237982263,513.67,52375618,432.27,61688346,1107.67,97918732,143.99,17255766
11/9/2017,509.047,41094957568,517.84,45590111,433.45,76676021,1108.69,110746941,143.78,24286201
11/8/2017,509.424,16575708718,516.35,44483877,434.95,72921259,1118.21,97964199,143.4,21722767
11/7/2017,509.36,27282196223,518.41,48859094,437.58,80032105,1112.74,104276629,142.74,15076026
11/6/2017,507.773,9252596407,519.33,63798702,443.46,55788660,1111.48,129170728,142.39,22340199
11/3/2017,505.594,16279585800,508.14,46712697,444.05,58217843,1107.65,126499476,145.95,13495860
11/2/2017,506.089,14926100835,506.96,50135673,445.99,70611969,1098.29,118864448,146.1,28065506
11/1/2017,506.82,17687562687,508.54,49824328,442.19,59847107,1097.08,127391550,147.59,15621287
10/31/2017,502.378,16987405095,503.07,50501602,441.16,74788956,1096.28,134735798,148.26,18237319
10/30/2017,500.733,15271636837,501.26,47514702,442.41,65672797,1092,126411795,147.76,22821666
10/27/2017,498.345,16766805299,499.45,57851174,444.53,66885036,1087.6,157927683,149.87,18167316
10/26/2017,497.418,14047775497,498.46,45504491,444.97,70946809,1056.84,106755983,149.63,14209919
10/25/2017,500.078,15931132511,497.25,49708056,442.52,86276431,1053.21,138766212,148.86,22194124
10/24/2017,499.724,13847045153,500.67,42587544,444.71,73423101,1056.78,100424381,152.33,13952190
10/23/2017,500.874,11850468875,499.32,43093778,441.43,71329384,1053.02,107947278,153.27,14456123
10/20/2017,502.576,14966409764,502.26,46331355,442.05,104872024,1057.29,122327801,154.76,17335941
10/19/2017,501.314,18109208720,500.93,36883384,436.96,67925333,1050.18,105184617,154.43,16414110
10/18/2017,505.806,15577283137,502.5,34494092,436.32,67390255,1053.83,85957633,153.72,15063292
10/17/2017,505.23,15660357520,506.03,36470709,433.88,67186499,1050.68,80782740,154.62,12927422
10/16/2017,507.985,16480828052,505.61,31967919,436.29,71801980,1050.95,77454724,154.3,11321169
10/13/2017,505.331,14341299324,504.51,32656475,433.5,83749829,1047.08,93529771,153.11,20404600
10/12/2017,503.398,16392324800,504.87,35369288,433.67,80441896,1041.64,105036399,154.2,52236454
10/11/2017,501.46,26652438192,506.78,36854187,436.81,67495115,1041.21,97631277,159.86,12664512
10/10/2017,499.296,14848649909,505.57,39476860,437.42,56691640,1036.34,88648567,160.94,9655533
10/9/2017,493.84,14768298274,505.05,30122180,435.62,51011860,1035.94,82752253,160.31,10138160
10/6/2017,495.031,27463910205,503.79,39447540,437.25,67797280,1033.46,85584941,160.56,10855250
10/5/2017,494.866,18052326303,507.94,36919400,437.06,71832600,1030.46,84175170,163.88,11394470
10/4/2017,494.455,14002920835,505.89,34062700,432.79,56814430,1019.69,83563931,164.07,10441080
10/3/2017,492.251,16273703073,506.21,34317820,434.19,58856370,1021.2,83718158,163.98,9843886
10/2/2017,485.933,15488717486,506.63,39357660,432.89,68513700,1018.94,99857589,162.2,8554429
9/29/2017,485.363,14119670554,506.72,43728430,429.08,76050250,1018.15,108485641,162.37,12469800
9/28/2017,481.128,19278713918,506.93,52710830,427.66,64435500,1010.57,92983741,162.08,7831124
9/27/2017,483.819,20633177564,506.17,43443020,427.14,86820820,1009.13,121973806,161.68,10942830
9/26/2017,484.482,23051329487,503.77,38590440,421.66,64066140,997.74,124394356,161.59,9978324
9/25/2017,488.132,21627325657,504.74,47200010,422.05,64377180,993.8,147644892,162.98,17598470
9/22/2017,494.393,19952547859,497.41,41008880,422.7,60448640,1008.16,100335348,161.59,15083000
9/21/2017,497.041,20660457468,494.78,43462180,422.74,62909190,1007.52,117742897,159.43,9543624
9/20/2017,498.777,23016298212,495.11,47757820,421.91,78151140,1013.53,132758298,160.7,11093690
9/19/2017,497.656,19880357740,491.73,39068780,419.31,68607310,1018.4,101944863,159.99,19155840
9/18/2017,499.129,16014938809,489.89,44108410,415.99,78928640,1014.6,119512451,156.47,13377280
9/15/2017,494.265,27718201636,487.76,137102400,411.81,208782300,1014.93,274215152,155.68,32758820
9/14/2017,493.227,20524309105,486.5,58561510,409.86,79480000,1011.9,98675383,152.96,9294208
9/13/2017,492.993,31254629482,484.63,52555340,411.29,74312200,1015.68,95161557,153.57,11558380
9/12/2017,494.159,29642556480,478.7,37045580,410.41,79394390,1017.29,105861474,152.43,11477410
9/11/2017,492.764,21915364814,476.23,39485620,405.5,80501760,1015.94,108865947,150.37,9951286
9/8/2017,489.107,24340383538,471.43,43907160,398.58,77887420,1000.91,97680726,149.85,15993810
9/7/2017,488.614,17396928360,476.48,37407770,395.54,85139660,1009.61,93800062,150.04,15386670
9/6/2017,485.431,24603387126,475.65,50264880,402.19,72629280,1004.51,107843105,153.22,13175940
9/5/2017,486.14,35670372780,467.98,49037390,401.21,100054000,1002.68,112929686,155.13,11362130
9/1/2017,488.956,39306158305,465.36,33924860,410.24,58191270,1011.68,82249545,156.93,6638355
8/31/2017,487.301,29509533662,461.61,49907560,408.45,92376780,1012.14,119714174,156.85,13178910
8/30/2017,487.073,44787541580,459.21,33165710,408.48,54340060,1004.93,91537079,157.66,7809799
8/29/2017,484.028,17278763662,459.06,34348270,406.76,65213110,996.6,80463302,158.67,5706379
8/28/2017,485.741,15865898983,459.61,38431190,408.67,62734120,992.5,82946534,159.03,6667951
8/25/2017,485.861,19749466526,461.78,45912390,410.64,59301260,989.79,80093226,159.06,8544677
8/24/2017,484.545,15670700661,459.39,43200280,409.65,58008490,990.85,91064450,157.82,7322396
8/23/2017,481.458,11272526541,459.47,40909330,409.99,52758490,992.07,89315281,158.4,13957070
8/22/2017,480.038,10921330473,457.72,36868290,410.91,63061660,993.9,87511959,158.47,9995876
8/21/2017,476.059,10534868554,454.57,39929660,406.65,64231540,979.66,98216975,157.08,9951489
8/18/2017,474.201,14576156413,457.09,52846470,407.63,91746900,980.24,120861259,155.98,16832680
8/17/2017,475.886,11559376797,454.52,47052980,407.86,80747980,980.72,116437705,156.82,13412150
8/16/2017,474.48,14085653002,461.18,39168230,415.08,67635050,1000.54,105769930,159.41,8680173
8/15/2017,470.972,15480517533,466.44,46182700,416.08,60124160,997.92,93494157,159.24,10522690
8/14/2017,471.443,10678090611,468.29,38666920,415.19,66883930,995.63,105560456,160.86,9027939
8/11/2017,466.578,22273268736,469.55,36774400,409.51,72972070,979.93,103562955,158.89,7759626
8/10/2017,472.543,17430553391,472.82,47737010,411.7,78228780,972.66,129076321,159.03,9990307
8/9/2017,478.15,22209856478,479.23,41204680,419.08,65171750,994.37,93247811,159.72,10747790
8/8/2017,482.41,23330613868,478.67,42829460,419.42,70393250,994.04,106742142,160.28,8542318
8/7/2017,480.957,13511022919,479.27,44955290,420.14,63673320,995.36,92736858,161.15,9701822
8/4/2017,477.293,14628532529,483.44,46274880,420.88,91179300,989.57,100773961,161.07,10081180
8/3/2017,475.836,16613741452,481.77,61268910,417.86,67009550,986.91,108092391,160.31,12617350
8/2/2017,478.422,23329458836,488.33,56495740,419.79,68162950,990.35,131483304,160.17,14851830
8/1/2017,477.949,19078195561,489.87,45637700,419.54,71543650,985.56,100139429,162.32,14415080
7/31/2017,476.668,24802401057,489.57,54354880,416.17,90464440,980.4,138186501,161.84,18164850
7/28/2017,475.183,49281638656,488.44,52482300,413.61,65157400,985.67,104877249,161.19,14879620
7/27/2017,477.859,14902504893,489.38,46189060,413.49,77720370,986.55,175608506,162,24823610
7/26/2017,474.848,13836533994,484.56,44375920,415.68,72921410,994.72,135095225,153.99,21133100
7/25/2017,474.54,18538334210,484.07,122615600,418.22,87417120,992.74,117653879,149.56,10050950
7/24/2017,475.66,15560909185,478.03,48401040,412.99,73294980,994.48,105999847,149.13,11151720
7/21/2017,473.808,13932065444,479.45,54142800,411.73,90025050,991.97,123803342,150.66,11569080
7/20/2017,473.41,18806596610,483.73,55585860,411.84,76860140,992.71,106644985,150.62,13403400
7/19/2017,473.714,14474989322,485.46,48871450,412.07,68679020,992.29,101717817,148.52,9226966
7/18/2017,470.474,16467611766,478.78,37516940,411.21,74147880,986.79,92956852,147.98,10670530
7/17/2017,469.64,12610972776,481.13,40224680,412.36,62167380,981.52,96957762,149.44,8057923
7/14/2017,467.581,12454125064,481.78,36930850,412.9,71545350,981.08,96857104,149.14,9734928
7/13/2017,464.709,15981821737,479.19,41558580,415.04,65750000,972.39,116007217,148.78,12010280
7/12/2017,459.623,21740924491,477.09,47776990,412.54,65311010,969.19,116328724,149.63,10732090
7/11/2017,454.303,15303779190,475.69,41355830,412.07,71577620,956.67,105709230,148.92,10134820
7/10/2017,450.225,13204545853,473.2,47851100,414.89,59694790,953.28,110571461,149.92,9778896
7/7/2017,447.11,13959786237,471.95,53502290,415.6,62413470,945.57,98880974,150.68,9591293
7/6/2017,448.668,15569552294,472.4,59121260,413.29,78749030,933.87,119186862,151.26,12975630
7/5/2017,449.937,15675650710,477.67,78337670,416.05,76842060,941.97,132494434,154.81,11069110
7/3/2017,451.751,14883298499,487.49,33386770,415.07,53298240,932.29,82285576,155.36,6998666
6/30/2017,449.853,17640020299,477.91,82764240,409.59,88106130,940.28,147749660,154.03,13132140
6/29/2017,451.256,18575931912,476.16,76855420,409.83,117835200,941.33,142546277,153.54,11141110
6/28/2017,450.262,18429153805,475.57,51277460,407.19,89569940,958.9,116389927,155.07,10458860
6/27/2017,452.237,19723039970,472.88,53887980,400.86,83724430,946.39,134239074,154.44,12294520
6/26/2017,453.289,11293376642,473.69,43595650,398.81,67789850,962.45,122514511,156.68,8512051
6/23/2017,449.413,21901860387,474.83,91808780,396.69,163289600,968.18,247769765,155.71,14859580
6/22/2017,448.134,27755858348,471.28,55480750,398.51,66231810,961.75,125890808,156.04,10282180
6/21/2017,446.689,14753292877,471.88,68221420,401.07,62073090,961.3,133167036,156.17,11728850
6/20/2017,447.642,28645706778,479.55,54264050,404.23,56325940,954.87,117508775,158.09,14365620
6/19/2017,449.471,17168238496,485.6,47825870,407.53,66287600,962.37,110910420,159.74,12096580
6/16/2017,445.081,39086878486,488.95,119610200,403.58,164189400,946.68,568326891,160.06,40796360
6/15/2017,445.293,53594139817,480.7,54390990,404.01,66307960,948.43,190643180,160.23,10006330
6/14/2017,449.718,17223353573,483.99,61264760,405.52,82097300,953.01,191180579,160.16,8371045
6/13/2017,447.965,15100326993,493.02,51165990,404.77,72456620,958.08,292156580,159.71,11334290
6/12/2017,447.407,7109027519,489.77,56431310,402.99,84607650,949.99,259433675,161.37,12158760
6/9/2017,451.482,17792206784,486.49,61358180,402.33,101320400,957.79,291278020,159.93,10775020
6/8/2017,451.861,16212208330,474.73,56930940,394.72,99543220,984.72,196520334,158.54,9204369
6/7/2017,450.276,14881779629,476.05,69744540,390.28,79790260,981.24,141397042,159.46,8558005
6/6/2017,450.301,11229059905,483.2,50400710,387.1,71698680,978.62,141346462,159.32,9215517
6/5/2017,451.019,14583424955,477.46,38959200,388.72,60030470,980.4,119977266,159.39,6829261
6/2/2017,449.868,20055086934,476.67,55122740,388.41,83158520,979.69,131624948,159.62,13368030
6/1/2017,446.829,19103589235,482.37,53269560,389.85,78152700,969.59,117397831,159.71,12674560
5/31/2017,445.369,26501188497,479.19,85773640,385.26,163209700,966.84,188162138,158.76,18771860
5/30/2017,448.156,7337105227,481.11,48869540,388.36,67667280,969.77,114757767,158.2,10621200
5/26/2017,450.439,14095062772,487.49,43418360,391.38,54396180,966.77,93960502,155.99,6660830
5/25/2017,449.303,14053183233,487.09,64792850,391.63,67331200,966.67,113119515,156.25,7204220
5/24/2017,445.075,25857447434,495.96,42984560,390.68,60997390,959.16,110834835,155.7,9355156
5/23/2017,444.809,16398846280,498.13,38190370,390.84,66521520,954.61,111004375,156.75,6603432
5/22/2017,444.419,16589735274,497.31,39763940,387.69,65130020,953.85,123097135,156.54,7670054
5/19/2017,440.852,23118173136,498.15,62927820,386.54,102559300,944.86,163356957,156.41,14627560
5/18/2017,437.555,20911407704,492.05,44524810,383.33,98391100,940.2,163218163,155.15,13160900
5/17/2017,446.507,17273297298,492.61,45563270,382.14,136950400,934.74,190480042,153.3,15893010
5/16/2017,449.331,29998640075,498.24,40929010,394.13,63889710,961.62,135208004,156.11,10225390
5/15/2017,447.162,14640678148,500.45,53264530,393.47,63629800,956.88,128378250,157.06,11819490
5/12/2017,443.654,12318235516,497.35,38625810,390.45,77278760,951.57,100203433,157.44,8635439
5/11/2017,442.741,14244149978,498.94,44565030,392.22,73389770,948.56,120584258,157.54,10147360
5/10/2017,440.412,16199339873,499.94,54065200,394.31,58609460,949.98,121021204,158.3,10754870
5/9/2017,438.418,8052662496,494.67,47445180,393.26,65599640,946.36,115109796,157.84,11629120
5/8/2017,435.956,7618225162,498.95,51138820,395.05,65378620,944.92,112551368,158.8,14412430
5/5/2017,432.906,22723340682,495.45,64757950,395.46,60373740,940.98,103776441,158.45,13090190
5/4/2017,433.681,18633361501,487.54,78888210,395.87,76771960,938.05,107718962,156.18,19246020
5/3/2017,436.145,13534242795,496.99,63727800,394.99,77194600,937.79,132725158,157.97,15827400
5/2/2017,437.191,14942638864,495.37,48226500,392.64,67322650,939.04,158408109,158.99,10315350
5/1/2017,433.378,75743236,497.84,39169650,392.76,79327390,936.19,116191576,159.07,12237420
4/28/2017,432.58,17018391106,498.95,54423230,390.76,92769900,928.33,153427397,160.33,18425860
4/27/2017,433.32,18436751911,498.31,62873650,394.47,77162220,925.25,126323481,162.04,11614290
4/26/2017,434.552,25159287620,503.91,47066280,396.51,86244700,919.71,112135334,164.17,16712270
4/25/2017,434.586,23693752185,505.94,51667140,396.36,97746180,922.11,114623129,162.18,17377150
4/24/2017,429.586,13515411194,501.23,54069510,393.1,107856200,916.39,119568640,162.67,14457770
4/21/2017,425.223,18274058453,498.53,56354460,384.67,111766600,904.64,123637393,162.73,16131210
4/20/2017,423.709,21099030262,500.67,48658530,388.2,108100000,904.7,120038110,165.34,14941560
4/19/2017,421.259,16272621464,498.72,51783360,382.27,88542610,895.94,108894730,165.77,13524120
4/18/2017,423.349,15771416347,505.94,41146540,383.27,96806760,896.64,88025567,166.09,10375180
4/17/2017,425.54,7009124884,510.38,44022100,386.48,80325010,897.33,85867080,165.7,7944053
4/13/2017,425.576,24126541566,509.4,43705560,380.38,93952220,888.68,102774977,165.32,10556920
4/12/2017,423.488,19649005530,518.9,43309400,385.2,78743870,892.07,108502922,166.35,11944950
4/11/2017,421.803,35303489998,520.68,40600950,388.68,79959730,895.64,118415343,165.41,9435880
4/10/2017,423.325,25115897961,521.12,35280660,389.71,63320960,899.57,102380280,165.32,8753535
4/7/2017,424.911,21302387491,517.13,38929230,390.72,76549670,900.93,102455261,165.83,10846880
4/6/2017,425.637,17061692451,519.14,43951260,392.05,76349940,901.54,121134244,165.51,12066340
4/5/2017,428.251,19998345207,515.04,60049370,389.87,88207050,901.95,119313427,168.19,11541210
4/4/2017,426.398,11231703900,516.78,46268250,392.63,66764620,904.82,103300140,168.9,8867239
4/3/2017,426.345,14729649202,513.13,117076900,393.43,86100810,904.89,141642919,168.35,10733560
3/31/2017,423.313,16723439731,514.01,64862900,394.58,94780950,906.21,131769578,167.68,14155630
3/30/2017,428.205,15296298193,515.92,109829800,397.43,72363580,907.12,88854211,168.52,8123708
3/29/2017,429.197,15590158728,513.51,55455110,392.65,68074550,905.81,92579499,167.84,7986388
3/28/2017,428.397,14771811453,507.32,51839410,394.79,86395910,903.95,105776758,168.13,8737141
3/27/2017,426.349,25084535288,500.87,46489050,389.47,98126220,897.53,108086428,167.78,9345723
3/24/2017,427.847,15169987377,502.92,49924640,391.36,95698250,896.61,134415140,169.01,10835650
3/23/2017,427.293,16183032628,505.24,46490270,391.73,93619870,896.17,114220131,168.86,9596655
3/22/2017,426.833,19359493485,507.05,47968090,390.87,121223600,899.07,111904239,169,12014090
3/21/2017,429.439,20984982670,507.58,50488090,391.65,147215000,891.97,141852995,170.74,11654930
3/20/2017,429.116,23756935812,511.18,48229060,403.22,84091360,905.31,108242948,171.67,7611833
3/17/2017,426.115,29431824786,511.82,132801700,406.86,220515400,904.38,282100742,172.3,142191200
3/16/2017,425.071,29815508179,512.24,47910280,411.2,74972990,903.8,104618722,171.36,14343390
3/15/2017,416.341,14886469081,515.23,54246880,409.91,90754280,901.71,106259760,171.91,17618340
3/14/2017,414.739,17606626926,504.73,58279470,410.46,60482640,896.32,87650400,169.6,10402600
3/13/2017,414.061,18461299336,510.37,48161470,410.94,58356600,898.61,100101436,170.43,16900210
3/10/2017,408.599,33724018296,510.15,56103410,410.72,74160750,897.57,114338052,170.17,14155830
3/9/2017,407.179,60151313260,510.54,64060640,410.86,74817620,892.96,91446685,169.04,15681520
3/8/2017,412.413,8572992613,507.54,68813500,409.6,83353320,893.48,95684238,168.36,16771250
3/7/2017,413.085,26925839076,520.78,46458720,409.65,65509170,892.58,96026769,169.06,17865240
3/6/2017,412.169,17685218928,525.53,48492150,410.83,76055200,891.28,106694195,170.31,15796450
3/3/2017,410.665,26649877432,523.98,39406830,413.42,78072350,892.74,97638464,170.67,14709820
3/2/2017,413.015,23084296327,525.9,47821380,411.8,81722000,891.06,108020720,170.64,16074560
3/1/2017,413.886,18992180063,530.4,54791330,417.94,118842200,897.1,121280419,170.55,15761050
2/28/2017,412.89,24393556217,519.74,67644470,406.38,120335800,884.05,135034535,169.77,37105040
2/27/2017,414.615,23393740370,521.01,58152160,407.09,64405380,887.66,87578459,170.52,14501690
2/24/2017,416.013,13345222132,516.53,105961400,405.25,86543020,888.27,117831203,172.62,12164350
2/23/2017,419.786,9772830176,521.17,69000340,408.33,68590850,886.52,111444377,171.39,13107250
2/22/2017,419.27,18652369041,518.55,52131720,407.95,73772380,887.51,109646473,169.76,12126130
2/21/2017,416.917,13879363663,526.88,56389440,407.65,81122980,886.09,111769715,169.66,13384080
2/17/2017,413.912,21342309292,523.3,55112330,405.77,92589920,881.48,132111256,168.65,19018770
2/16/2017,416.796,17932323568,526.07,59508090,405.89,77699670,879.29,114099559,167.14,13555700
2/15/2017,415.073,23857679124,533.36,45038640,406.46,103087000,877.44,129048529,166.38,12553430
2/14/2017,411.673,17972839982,535.25,45432990,403.46,96344450,873.98,118025472,165.94,13267050
2/13/2017,412.274,18742280138,534.57,41299480,398.52,82449850,871.5,112983470,166.12,18308000
2/10/2017,409.933,15464230569,534.42,44624600,394.13,69016650,865.88,129642548,168.24,10113370
2/9/2017,407.905,17658381650,530.46,44391150,393.19,79385700,863.97,120425335,167.81,11690750
2/8/2017,406.182,17588150109,525.58,53032660,387.87,83869270,861.51,113014370,166.98,13986510
2/7/2017,405.356,14071144831,525.95,56509280,390.82,78755100,860.08,105608360,166.47,13388520
2/6/2017,406.716,17014540745,533.27,50462220,391.76,77769980,856.55,96085020,166.4,12911220
2/3/2017,404.898,17816492828,538.04,50749880,393.13,99467800,855.35,109546586,167.75,12646670
2/2/2017,403.277,16931813676,533.45,53577560,385.47,92032790,849.56,125046064,167.1,14334740
2/1/2017,402.296,14739940305,530.33,55642610,387.15,90659060,849.35,149453461,169.22,17311730
1/31/2017,400.626,15285257077,534.34,62038380,387.01,113146000,843.03,131133115,170.43,20605340
1/30/2017,402.321,20313259301,534.86,67101560,389.67,79741340,848.2,117429812,170.2,10758560
1/27/2017,403.569,33791452546,544.42,46524230,392.44,70175890,855.21,117278643,171,12057090
1/26/2017,403.925,37792041191,549.61,49220330,394.14,94204490,852.39,136199042,169.83,15916320
1/25/2017,401.899,20619084901,549.68,53891490,392.98,99760940,854.17,142518138,169.79,17319160
1/24/2017,400.339,24647359232,546.61,50761440,386.62,92972380,845.11,138620632,170.19,18953930
1/23/2017,397.468,17072806796,541.29,54602790,381.98,73781130,836.5,132781789,174.86,12934880
1/20/2017,393.555,18655181862,547.41,68162350,384.22,118604600,835.97,145905219,174.03,18783620
1/19/2017,394.098,22850961266,544.55,56488260,382.42,83993940,831.66,93602112,172.55,11720190
1/18/2017,395.579,33328644672,548.53,49413750,384.73,102509500,833.76,97075844,171.99,10632300
1/17/2017,394.251,14034651343,550.39,86358170,381.72,122217600,831.04,99303303,173.33,11491160
1/13/2017,394.738,25748369555,546.96,64755120,390.63,95296710,834.02,87210028,172.67,9370268
1/12/2017,395.026,21183457666,548,51371190,388.5,80842760,831.75,92534334,172.92,12747800
1/11/2017,390.661,27618078149,550.65,49811040,391.39,82678280,834.03,102913482,171.84,13829370
1/10/2017,390.196,26844989391,544.11,70995200,389.6,85848560,828.59,106999395,172.68,14520360
1/9/2017,386.997,15615940385,549.33,54233430,388.1,79549780,829.21,107052373,172.59,17651140
1/6/2017,388.174,19704615788,557.57,43092810,391.15,67325540,827.6,97661311,174.57,21797390
1/5/2017,388.441,23839436116,557.48,58527560,389.66,79517400,819.77,108070501,179.36,22327420
1/4/2017,383.904,21684921440,559.3,51280810,393.66,78056800,818.01,112370682,179.44,19179210
1/3/2017,382.567,24132817628,560.91,68790470,390.31,106402100,815.12,153309963,179.97,21341800
12/30/2016,379.84,62598068446,554.5,49823120,386.53,85848850,807.95,114614644,176.61,18486580
12/29/2016,378.151,37287347951,556.03,31419600,385.63,59613950,815.97,72181480,177.48,8982203
12/28/2016,374.945,19803574765,557.38,47850520,388.46,54853360,816.3,83706953,176.76,8317114
12/27/2016,371.38,10437994287,562.88,31309110,392.51,41910850,823.5,65351043,177.37,8015046
12/23/2016,369.972,17432103850,561.56,30864010,392.04,49174690,819.84,62531197,177.57,9388800
12/22/2016,370.308,16317195411,562.68,45360420,391.49,67916900,819.26,112338658,177.4,13271870
12/21/2016,374.001,26152949970,560.15,47485140,392.53,60744300,821.78,88850879,175.61,11862260
12/20/2016,374.056,16865746275,559.24,48266760,393.48,95661230,823.25,114004085,176.26,12082250
12/19/2016,373.972,26329503486,560.42,43709600,389.11,80714210,820.64,106861842,175.27,12716720
12/16/2016,376.29,49402196260,563.18,138886700,388.73,233253400,815.63,305442544,173.41,48484400
12/15/2016,377.256,47677224829,560.03,64843080,392.18,112492100,821.81,152652979,172.31,17353690
12/14/2016,383.447,31637747767,557.75,69126660,388.24,144783600,818.93,143824346,171.18,15922460
12/13/2016,385.391,34480656241,569.85,63773300,390.47,90903740,820.98,122680798,172.94,14514630
12/12/2016,383.206,54643949144,562.73,82689040,389.65,105638400,811,104604290,171.41,19098950
12/9/2016,385.659,75192774226,558.71,49258630,393.24,92682660,814.17,106509637,169.57,12643500
12/8/2016,386.304,50906062799,556.42,62852240,392.74,124625000,808.51,115408473,169.14,14251170
12/7/2016,381.151,16461630730,553.78,66934040,389.17,129785500,805.65,140831079,169.62,18464880
12/6/2016,378.452,46311021163,550.11,60486990,383.13,90318740,790.66,114025021,165.71,13195470
12/5/2016,375.14,18601150973,550.67,70818190,379.51,106121200,789.15,124020634,163.32,18534360
12/2/2016,374.739,37783713666,546.74,57542070,375.15,106844600,781.07,124118286,163.3,11998270
12/1/2016,377.069,38421755719,546.15,88556240,378.72,129925500,777.69,158779865,163.87,15342780
11/30/2016,379.003,42167746704,544.67,152889400,372.54,164248100,795.89,177894252,163.39,26526470
11/29/2016,377.044,16993508224,519.64,65614010,367.65,97513230,805.24,116365305,166.93,13028750
11/28/2016,379.102,17098392724,525.71,54447610,366.78,95932100,803.83,113896997,167.45,16949690
11/25/2016,375.854,13965104832,532.69,24418260,371.95,44630210,804.58,55501048,166.1,7055232
11/23/2016,375.908,13505376433,534.79,47209120,371.04,88753240,801.57,106673297,164.37,14082520
11/22/2016,376.564,40095053367,532.41,61678370,369,91456630,805.79,120772383,163.1,15989020
